Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,SKIDMORE ZANKEL,815 N Broadway,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.095194,-73.782384,02/20/2024,123550,2024-02-20 01:12:04,,,,06/05/2019,J1772
ELEC,THEINN@SARATOGA STATION 2,9 W Circular St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.075727,-73.787606,02/20/2024,235077,2024-02-20 01:48:36,,,,10/25/2022,J1772
ELEC,MHM WALL STREET 2,1 Wall St,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.741604,-73.843380,02/20/2024,235733,2024-02-20 01:45:27,,,,11/05/2022,J1772
ELEC,STPETERHOSPITAL EV STATION #3,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654878,-73.802375,02/20/2024,212980,2024-02-20 01:41:40,,,,03/27/2022,J1772
ELEC,CENTERS HEALTHC EV-9,170 Buffalo Ave,,Brooklyn,NY,11213,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.673233,-73.925648,02/20/2024,328314,2024-02-20 02:06:22,,,,02/14/2024,J1772
ELEC,MTP Parking 31-00 47th Ave - Tesla Destination,31-00 47th Ave,,Long Island City,NY,11101,,718-729-3615  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.741652,-73.936160,10/06/2022,122487,2023-01-18 15:15:20,P,,,01/17/2019,TESLA
ELEC,LIBRARY 1 HERKIMER,245 N Main St,,Herkimer,NY,13350,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.027471,-74.988937,02/20/2024,162318,2024-02-20 01:01:59,,,,06/12/2020,J1772
ELEC,7 Marcus Garvey Blvd,7 Marcus Garvey Blvd,,Brooklyn,NY,11206,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.700039,-73.941261,02/20/2024,202055,2024-02-20 02:29:02,,,,12/04/2021,J1772
ELEC,"The Standard, East Village - Tesla Destination",25 Cooper Street,,New York,NY,10004,,212-575-5700  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.727797,-73.990746,10/06/2022,169201,2023-01-18 15:15:20,P,,,12/02/2016,J1772 TESLA
ELEC,Bridge Street on the Hudson,One Bridge St,,Irvington,NY,10533,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.040590,-73.873930,01/09/2024,223232,2024-01-31 22:07:01,P,,,12/14/2021,J1772
ELEC,STPETERHOSPITAL EV STATION #2,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654902,-73.802322,02/20/2024,212979,2024-02-20 01:41:40,,,,03/27/2022,J1772
ELEC,ESF BAKER LAB 1,1 Forestry Drive West Campus Drive,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.033884,-76.137816,02/20/2024,207786,2024-02-20 01:35:29,,,,03/09/2022,J1772
ELEC,PFIZER PR EV 13,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.077529,-74.016543,02/20/2024,322710,2024-02-20 02:04:49,,,,12/14/2023,J1772
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,600 W 42nd St,,New York,NY,10036,,212-564-0410  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761018,-73.998780,10/06/2022,115170,2023-01-18 15:15:20,P,,,03/10/2016,J1772 TESLA
ELEC,NORTH WOOD STATION 1,700 Warren Rd,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.486806,-76.470601,02/20/2024,162227,2024-02-20 01:05:58,,,,06/12/2020,J1772
ELEC,Partridge Hill Apartments,5 Valley View Blvd,,Rensselaer,NY,12144,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.661680,-73.694690,01/09/2024,223102,2024-01-31 22:07:01,P,,,10/29/2021,J1772
ELEC,H2 BROOKHAVEN H22,101 Boulevard E,,Yaphank,NY,11980,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.846087,-72.900060,02/20/2024,320366,2024-02-20 02:04:18,,,,11/21/2023,J1772
ELEC,Price Chopper - Tesla Supercharger,1930 Saranac Ave,,Lake Placid,NY,12946,,877-798-3752,E,,Public,24 hours daily,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.294989,-74.010892,07/01/2023,164170,2023-07-14 19:41:28,P,,,07/10/2020,TESLA
ELEC,SPOT Cowork,600 Fishers Station Dr,,Victor,NY,14564,,585-401-7768,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.008882,-77.449630,09/14/2022,226507,2023-02-14 15:54:11,P,,,08/24/2022,J1772
ELEC,854ELLICOTT 854 ELLICOTT 1,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901750,-78.867178,02/20/2024,180122,2024-02-20 01:05:09,,,,01/27/2021,J1772
ELEC,Atlantic Golf Club - Tesla Destination,1040 Scuttle Hole Rd,,Bridgehampton,NY,11932,,631-537-1818  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.946884,-72.336135,10/06/2022,168591,2023-01-18 15:15:20,P,,,10/21/2014,TESLA
ELEC,Target Latham #T1915,675 Troy Schenectady Rd,,Latham,NY,12110,,877-455-3833,E,,Public,24 hours daily,,,,6,,eVgo Network,https://www.evgo.com/,GPS,42.755686,-73.771672,02/19/2024,312668,2024-02-19 23:57:17,,,,10/10/2023,J1772COMBO
ELEC,GHMC PARKINGGARAGE6,707 E Main St,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.441845,-74.366816,02/20/2024,202336,2024-02-20 01:39:21,,,,12/10/2021,J1772
ELEC,THE ITHACAN B,210 E Green St,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.438897,-76.496044,02/20/2024,311780,2024-02-20 02:03:08,,,,09/28/2023,J1772
ELEC,1235 Linden Blvd,1235 Linden Blvd,,Brooklyn,NY,11212,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,40.654381,-73.913436,02/20/2024,195668,2024-02-20 02:28:55,,,,09/08/2021,J1772
ELEC,Manhattan Plaza,427 W 42nd St,,New York,NY,10036,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.759223,-73.992703,02/20/2024,164442,2024-02-20 00:15:12,,,,06/19/2019,J1772
ELEC,County Office Building,22 Market Street,,Poughkeepsie,NY,12601,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.703529,-73.929461,02/20/2024,123084,2024-02-20 02:18:57,,,,04/01/2019,J1772
ELEC,Parkit 27 N Moore Street - Tesla Destination,27 N Moore St,,New York,NY,10013,,212-929-9404  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.719869,-74.007447,10/06/2022,115074,2023-01-18 15:15:20,P,,,11/13/2015,J1772 TESLA
ELEC,C&P REAL ESTATE STATION 1,99 Seaview Blvd,,Port Washington,NY,11050,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.814360,-73.665670,02/20/2024,328473,2024-02-20 02:05:57,,,,02/15/2024,J1772
ELEC,RHTOYOTA RHTOYOTA,1655 Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.923885,-72.697940,02/20/2024,235291,2024-02-20 01:49:51,,,,10/27/2022,J1772
ELEC,KEELER STATION 6,1111 Troy-Schenectady Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.766317,-73.812767,02/20/2024,260390,2024-02-20 01:57:32,,,,05/06/2023,CHADEMO J1772COMBO
ELEC,SHG FAIRFIELD 1.3,21 Big Boom Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.295820,-73.676110,02/20/2024,181986,2024-02-20 01:29:41,,,,01/27/2021,J1772
ELEC,Burger King - Medina,11212 Maple Ridge Rd,,Medina,NY,14103,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,43.206332,-78.398940,02/20/2024,189052,2024-02-20 00:04:18,,,,04/30/2021,J1772
ELEC,Lake Mohonk,1000 Mountain Rest Road,These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.,New Paltz,NY,12561,,800-663-5633,E,,Public,24 hours daily,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.769288,-74.157100,02/20/2024,148083,2024-02-20 00:11:59,,,,05/19/2015,J1772
ELEC,Hampton Inn LaGuardia Airport - Tesla Destination,102-40 Ditmars Blvd,,East Elmhurst,NY,11369,,718-672-6600  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767948,-73.867784,10/06/2022,114937,2023-01-18 15:15:20,P,,,10/24/2016,TESLA
ELEC,NEW HARTFORD GW-1 1.5,8635 Clinton St,,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092860,-75.316400,02/20/2024,174766,2024-02-20 01:15:36,,,,01/27/2021,J1772
ELEC,PFIZER PR EV 23,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076748,-74.017992,02/20/2024,323938,2024-02-20 02:05:18,,,,01/05/2024,J1772
ELEC,COLE GROUP COLUMBIA 2,32 Columbia Gardens,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.770940,-73.716286,02/20/2024,154056,2024-02-20 01:20:08,,,,02/27/2020,J1772
ELEC,RMI SPARKY,8700 Knowledge Ln,,Cicero,NY,13039,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.189634,-76.126637,02/20/2024,308629,2024-02-20 01:50:28,,,,09/07/2023,J1772
ELEC,Shults Resale Olean,3004 West State Street,,Olean,NY,14760,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.077061,-78.463545,02/20/2024,226853,2024-02-20 00:08:35,,,,09/01/2022,J1772
ELEC,LEXUSMIDDLETOWN STATION 3,3496 US-6,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.419299,-74.428106,02/20/2024,261351,2024-02-20 01:58:56,,,,05/25/2023,J1772
ELEC,Bear Metal Works,39 Scoville Avenue,,Buffalo,NY,14206,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.873786,-78.827735,02/20/2024,155026,2024-02-20 02:19:19,,,,08/08/2019,J1772
ELEC,GENESEO E PARK LEFT,4431 Genesee Valley Plaza Rd,,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.798218,-77.783509,02/20/2024,224228,2024-02-20 01:43:55,,,,07/22/2022,J1772
ELEC,Standard Parking Pierepoint Plaza - Tesla Destination,300 Cadman,,Brooklyn,NY,11201,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.695115,-73.990993,10/06/2022,114896,2023-01-18 15:15:20,P,,,05/24/2018,J1772 TESLA
ELEC,NATIONAL GRID U OF ALBANY,Collins Circle,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.688931,-73.823026,02/20/2024,162194,2024-02-20 01:06:15,,,,06/12/2020,J1772
ELEC,Parkit 200 West End Ave - Tesla Destination,200 West End Ave,,New York,NY,10023,,212-929-9404  877-798-3752,E,,Public,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.778221,-73.985072,10/06/2022,169014,2023-01-18 15:15:20,P,,,07/08/2015,J1772 TESLA
ELEC,57ALEXANDER SPACE 443,57 Alexander Street,,Yonkers,NY,10701,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.938927,-73.901677,02/20/2024,320514,2024-02-20 02:03:49,,,,11/23/2023,J1772
ELEC,KINGSTON BUILDING SAFETY,5 Garraghan Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.921490,-73.984795,02/20/2024,167467,2024-02-20 01:27:41,,,,10/10/2020,J1772
ELEC,COMMCTR 59 N PUTT3,59 N Putt Corners Rd,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.747807,-74.064644,02/20/2024,202955,2024-02-20 01:39:07,,,,12/23/2021,J1772
ELEC,BETHLEHEM EV TOWNHALL PUBLIC,445 Delaware Ave.,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.620461,-73.839323,02/20/2024,166770,2024-02-20 01:26:38,,,,09/10/2020,J1772
ELEC,Main Square,318 Delaware Ave,,Delmar,NY,12054,,518-691-3119,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.623477,-73.828986,01/09/2024,189524,2024-01-31 22:07:01,P,,,06/30/2021,J1772
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,,New York,NY,11101,,718-433-2433  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748757,-73.943417,10/06/2022,115137,2023-01-18 15:15:20,P,,,06/13/2017,J1772 TESLA
ELEC,SMITHTOWN CSD STATION 1,100 Central Road,,Smithtown,NY,11787,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.862759,-73.240971,02/20/2024,237959,2024-02-20 01:51:41,,,,12/14/2022,J1772
ELEC,BETHLEHEM EV TOWN PARK #F2,261 Elm Ave,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.599900,-73.844046,02/20/2024,262274,2024-02-20 01:50:22,,,,06/07/2023,J1772
ELEC,MADISONCOUNTY COURTHOUSE 2,138 N Court St,,Canastota,NY,13032,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.081002,-75.706909,02/20/2024,316221,2024-02-20 02:02:30,,,,10/28/2023,J1772
ELEC,5TH AVE RIVER STREET 1,King St & Federal St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735123,-73.688090,02/20/2024,175239,2024-02-20 01:21:00,,,,01/27/2021,J1772
ELEC,Bethpage State Park,99 Quaker Meeting House Rd.,,Farmingdale,NY,11735,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.741355,-73.455930,02/20/2024,123142,2024-02-20 02:18:57,,,,04/01/2019,J1772
ELEC,BORO PARK BORO CHARGE 10,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638531,-73.998580,02/20/2024,206913,2024-02-20 01:41:18,,,,02/23/2022,J1772
ELEC,MILTON NY SUZANNES EV1,13 Woodthrush Court,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.042968,-73.855013,02/20/2024,323434,2024-02-20 02:04:50,,,,12/23/2023,J1772
ELEC,Red Coach Inn - Tesla Destination,2 Buffalo Ave,,Niagara Falls,NY,14303,,716-282-1459  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.084215,-79.063060,10/06/2022,115199,2023-01-18 15:15:20,P,,,11/01/2016,TESLA
ELEC,SUNY NEW PALTZ STATION 1,33 Southside Ave,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741585,-74.088317,02/20/2024,122787,2024-02-20 01:11:36,,,,05/16/2019,J1772
ELEC,WOODLAWN GARAGE WOODLAWN,37 Woodlawn Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084416,-73.786440,02/20/2024,162164,2024-02-20 01:07:17,,,,06/12/2020,J1772
ELEC,SUNY Schenectady - School of Music,78 Washington Ave,,Schenectady,NY,12305,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.814950,-73.952310,01/09/2024,223108,2024-01-31 22:07:01,P,,,11/21/2021,J1772
ELEC,BNIA BNIA 1,131 Buell Ave,,Cheektowaga,NY,14225,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.928322,-78.739182,02/20/2024,326703,2024-02-20 02:01:19,,,,01/26/2024,J1772
ELEC,MILTON NY SUZANNES EV2,13 Woodthrush Court,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.042921,-73.855076,02/20/2024,323426,2024-02-20 02:04:31,,,,12/23/2023,J1772
ELEC,COLONIAL COURT,8 Boulevard West,,Village of Pelham,NY,10803,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.905429,-73.812836,02/20/2024,309916,2024-02-20 00:09:21,,,,09/25/2019,J1772
ELEC,ROSENDALE WILLOW KILN,382 Main St,,Rosendale,NY,12472,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.844954,-74.081459,02/20/2024,162376,2024-02-20 00:51:41,,,,06/12/2020,J1772
ELEC,GARDEN CHARGERS JOVIA #4,1000 Corporate Dr,,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.740214,-73.601130,02/20/2024,174504,2024-02-20 01:15:35,,,,01/27/2021,J1772
ELEC,Buckman Plaza,2590 W Ridge Rd,,Rochester,NY,14626,,518-691-3119,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.211375,-77.698376,01/09/2024,191105,2024-01-31 22:07:01,P,,,05/31/2021,J1772
ELEC,Forest Park Elementary,100 Forest Dr,,Albany,NY,12205,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.720017,-73.824274,01/09/2024,324805,2024-01-31 22:07:01,LG,,,09/07/2023,J1772
ELEC,WARRENCOUNTY DPW 5,1380 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.359247,-73.701335,02/20/2024,150255,2024-02-20 01:18:32,,,,12/17/2019,J1772
ELEC,WHITE PLAINS EVSE3,1 Maple Ave,,White Plains,NY,10605,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.028590,-73.759544,02/20/2024,197209,2024-02-20 01:37:09,,,,10/07/2021,J1772
ELEC,NATIONAL GRID TOPSWILLIAMSVLL,5274 Main St,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.962402,-78.757219,02/20/2024,162248,2024-02-20 01:05:31,,,,06/12/2020,J1772
ELEC,Town of Minetto,6 Community Drive,,Minetto,NY,13126,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.396990,-76.472918,02/20/2024,195712,2024-02-20 02:19:21,,,,09/03/2021,J1772
ELEC,Audi New Rochelle,2 Harrison st,,New Rochelle,NY,10802,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.912149,-73.778915,02/20/2024,262576,2024-02-20 00:04:05,,,,04/11/2022,J1772
ELEC,BA PLAZA BA PLAZA 2,1 Northwestern Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.745908,-73.821081,02/20/2024,182190,2024-02-20 01:30:14,,,,01/27/2021,J1772
ELEC,Greymoor Way - Building 9,2101 Drummers Ct,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.181750,-76.298860,01/09/2024,223125,2024-01-31 22:07:01,P,,,10/28/2021,J1772
ELEC,TOWN OF CHESTER SENIORCENTEREV1,81 Laroe Rd,,Chester,NY,10918,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.343432,-74.267411,02/20/2024,253802,2024-02-20 01:50:08,,,,02/09/2023,J1772
ELEC,"Walgreens - Brooklyn, NY #15097",589 Prospect Avenue,"$2.00 first hour, billed at start. $2.00 per plug hour thereafter.",Brooklyn,NY,11215,,800-663-5633,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.656780,-73.977760,02/19/2024,194845,2024-02-20 00:00:02,,,,08/04/2017,J1772
ELEC,Burr Truck Level 3 DC Fast Charge,2901 Vestal Rd,,Vestal,NY,13850,,866-816-7584,E,,Public,,,,,2,,EV Connect,http://evconnect.com/,GPS,42.100084,-76.009195,02/20/2024,260677,2024-02-20 02:20:20,,,,05/11/2023,J1772COMBO
ELEC,LIVEWELL GROUP CLUBHOUSE,1 Juniper Dr,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607350,-73.847720,02/20/2024,164115,2024-02-20 01:25:00,,,,07/10/2020,J1772
ELEC,SAMARITAN TROY FLR 1 EV 2,2215 Burdett Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.734481,-73.673165,02/20/2024,185306,2024-02-20 01:29:51,,,,02/23/2021,J1772
ELEC,FLEETWOODGARAGE STATION TWO,42 Broad St W,,Mount Vernon,NY,10552,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.925934,-73.837135,02/20/2024,182258,2024-02-20 01:30:21,,,,01/27/2021,J1772
ELEC,BARD ALMNCT NS1-ALMNCT,New York 9G,,Red Hook,NY,12504,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.023436,-73.902037,02/20/2024,162492,2024-02-20 00:17:40,,,,06/12/2020,J1772
ELEC,1-4 STATION 5,103 Broad St,,Waterford,NY,12188,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.791120,-73.679780,02/20/2024,238529,2024-02-20 01:52:16,,,,12/21/2022,J1772
ELEC,Town Hall,351 Reynolds Rd,,Moreau,NY,12828,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.252946,-73.655700,02/20/2024,230811,2024-02-20 02:19:14,,,,09/30/2022,J1772
ELEC,LEX COOP WEST STATION,1678 Hertel Ave,,Buffalo,NY,14216,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.947966,-78.845429,02/20/2024,232959,2024-02-20 01:49:03,,,,10/06/2022,J1772
ELEC,Hampton Inn Cortland - Tesla Destination,26 River St,,Cortland,NY,13045,,607-662-0007  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.607282,-76.163925,10/06/2022,114929,2023-01-18 15:15:20,P,,,05/17/2016,TESLA
ELEC,JAMESTOWN BPU PREND.4TH #1,325 E 4th St,,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097733,-79.237680,02/20/2024,214312,2024-02-20 01:42:46,,,,04/20/2022,CHADEMO J1772COMBO
