STATION NAME,AGENCY,NO. OF PLUGS,TYPE OF CHARGER,ADDRESS,CITY,POSTCODE,BOROUGH,LATITUDE,LONGITUDE,COMMUNITY DISTRICT,COUNCIL DISTRICT,CENSUS TRACT 2020,BIN,BBL,NEIGHBORHOOD TABULATION AREA (NTA) (2020)
NYCEM LC,NYCEM,4,Level 2 Charger,930 Flushing Ave,Bushwick,11206,Brooklyn,40.702555,-73.934382,304,34,391,3071838,3031400001,BK0401
NYPD ROADIE 1,NYPD,1,Mobile Charger,,,,,,,,,,,,
NYPD ROADIE 2,NYPD,1,Mobile Charger,,,,,,,,,,,,
DOT Flo 13th St,DOT,2,L2 DOT Flo Curbside Charger,"13th Street: 5th Avenue, 4th Avenue",Brooklyn,11215,Brooklyn,,,,,,,,
DOT Flo 225th St,DOT,2,L2 DOT Flo Curbside Charger,"225th Street: Merrick Boulevard, 135th Avenue",Queens,14413,Queens,,,,,,,,
DOT Flo 30th Place,DOT,6,L2 DOT Flo Curbside Charger,30th Pl between Thomson Ave and 47th Ave,Queens,11101,Queens,,,,,,,,
DOT Flo 33rd St,DOT,2,L2 DOT Flo Curbside Charger,"33rd Street: 31st Avenue, Broadway",Queens,11106,Queens,,,,,,,,
DOT Flo 35th St,DOT,2,L2 DOT Flo Curbside Charger,"35th Street: 30th Avenue, 28th Avenue",Queens,11103,Queens,,,,,,,,
DOT Flo 38th St,DOT,4,L2 DOT Flo Curbside Charger,"38th Street: 36th Avenue, 35th Avenue",Queens,11101,Queens,,,,,,,,
DOT Flo 3rd Ave,DOT,6,L2 DOT Flo Curbside Charger,"3rd Avenue: 33rd Street, 34th Street",Brooklyn,11232,Brooklyn,,,,,,,,
DOT Flo 41st Ave,DOT,2,L2 DOT Flo Curbside Charger,"41st Avenue: 81st Street, Baxter Avenue",Queens,11373,Queens,,,,,,,,
DOT Flo 43rd St,DOT,2,L2 DOT Flo Curbside Charger,"43rd Street: 5th Avenue, 4th Avenue",Brooklyn,11232,Brooklyn,,,,,,,,
DOT Flo 72nd St,DOT,2,L2 DOT Flo Curbside Charger,"72nd Street: 37th Avenue, 35th Avenue",Queens,11372,Queens,,,,,,,,
DOT Flo 8th St,DOT,2,L2 DOT Flo Curbside Charger,"8th Street: 6th Avenue, 7th Avenue",Brooklyn,11215,Brooklyn,,,,,,,,
DOT Flo Bedford Park Blvd,DOT,4,L2 DOT Flo Curbside Charger,"Bedford Park Boulevard: Goulden Avenue, Paul Avenue",Bronx,10468,Bronx,,,,,,,,
DOT Flo Broadway,DOT,4,L2 DOT Flo Curbside Charger,"Broadway: West 242nd Street, West 240th Street",Bronx,10471,Bronx,,,,,,,,
DOT Flo Brooklyn Ave,DOT,2,L2 DOT Flo Curbside Charger,"Brooklyn Avenue: St. Marks Avenue, Prospect Place",Brooklyn,11213,Brooklyn,,,,,,,,
DOT Flo Clarkson Ave,DOT,4,L2 DOT Flo Curbside Charger,"Clarkson Avenue: 40th Street, Albany Avenue",Brooklyn,11203,Brooklyn,,,,,,,,
DOT Flo Court St,DOT,2,L2 DOT Flo Curbside Charger,"Court Street: 1st Place, Carroll Street",Brooklyn,11231,Brooklyn,,,,,,,,
DOT Flo Dekalb Ave,DOT,2,L2 DOT Flo Curbside Charger,"Dekalb Avenue: East Gun Hill Road, East 212th Street",Bronx,10467,Bronx,,,,,,,,
DOT Flo E 67th St,DOT,2,L2 DOT Flo Curbside Charger,"East 67th Street: York Avenue, 1st Avenue",Manhattan,10065,Manhattan,,,,,,,,
DOT Flo E 78th St,DOT,2,L2 DOT Flo Curbside Charger,"East 78th Street: Park Avenue, Lexington Avenue",Manhattan,10075,Manhattan,,,,,,,,
DOT Flo East End Ave,DOT,2,L2 DOT Flo Curbside Charger,"East End Ave: East 88th Street, East 87th Street",Manhattan,10128,Manhattan,,,,,,,,
DOT Flo Elton St,DOT,4,L2 DOT Flo Curbside Charger,"Elton Street: Flatlands Avenue, Locke Street",Brooklyn,11207,Brooklyn,,,,,,,,
DOT Flo Fort Washington Ave,DOT,2,L2 DOT Flo Curbside Charger,"Fort Washington Avenue: West 164th Street, West 165th Street",Manhattan,10032,Manhattan,,,,,,,,
DOT Flo Lenox Rd,DOT,4,L2 DOT Flo Curbside Charger,"Lenox Road: New York Avenue, East 34th Street",Brooklyn,11226,Brooklyn,,,,,,,,
DOT Flo Leonard St,DOT,4,L2 DOT Flo Curbside Charger,Leonard St between Lafayette and Centre Streets,Manhattan,10013,Manhattan,,,,,,,,
DOT Flo Linden Blvd,DOT,4,L2 DOT Flo Curbside Charger,"Linden Boulevard: East 96th Street, Rockaway Parkway",Brooklyn,11212,Brooklyn,,,,,,,,
DOT Flo Marcus Garvey Blvd,DOT,2,L2 DOT Flo Curbside Charger,"Marcus Garvey Boulevard: Broadway, Park Avenue",Brooklyn,11206,Brooklyn,,,,,,,,
DOT Flo Mason Ave,DOT,4,L2 DOT Flo Curbside Charger,"Mason Avenue: Seaview, Delaware Avenue",Staten Island,10305,Staten Island,,,,,,,,
DOT Flo Meeker Ave,DOT,6,L2 DOT Flo Curbside Charger,"Meeker Avenue: Metropolitan Avenue, Rodney Street",Brooklyn,11211,Brooklyn,,,,,,,,
DOT Flo N 4th St,DOT,4,L2 DOT Flo Curbside Charger,"North 4th Street: Bedford Avenue, Berry Street",Brooklyn,11249,Brooklyn,,,,,,,,
DOT Flo Norman Ave,DOT,4,L2 DOT Flo Curbside Charger,"Norman Avenue: Dobbin Street, Guernsey Street",Brooklyn,11222,Brooklyn,,,,,,,,
DOT Flo Prospect Park W,DOT,2,L2 DOT Flo Curbside Charger,"Prospect Park West: 5th Street, 6th Street",Brooklyn,11215,Brooklyn,,,,,,,,
DOT Flo Putnam Pl,DOT,2,L2 DOT Flo Curbside Charger,"Putnam Place: East Gun Hill Rd., Reservoir Oval West",Bronx,10467,Bronx,,,,,,,,
DOT Flo Queens Blvd,DOT,4,L2 DOT Flo Curbside Charger,"Queens Boulevard: 34th Street, 33rd Street",Queens,11101,Queens,,,,,,,,
DOT Flo Red Cross Place,DOT,6,L2 DOT Flo Curbside Charger,Red Cross Pl between Cadman Pl E and Bk Bridge Blvd/Adams St,Brooklyn,11201,Brooklyn,,,,,,,,
DOT Flo Stuyvesant Ave,DOT,2,L2 DOT Flo Curbside Charger,"Stuyvesant Avenue: Fulton Street, Chauncey Street",Brooklyn,11233,Brooklyn,,,,,,,,
DOT Flo W 76th St,DOT,2,L2 DOT Flo Curbside Charger,"West 76th Street: Amsterdam Avenue, Columbus Avenue",Manhattan,10023,Manhattan,,,,,,,,
DOT Flo W 84th St,DOT,2,L2 DOT Flo Curbside Charger,"West 84th Street: Amsterdam Avenue, Columbus Avenue",Manhattan,10024,Manhattan,,,,,,,,
DOT Flo W 93rd St,DOT,2,L2 DOT Flo Curbside Charger,"West 93rd Street: Central Park West, Columbus Ave",Manhattan,10025,Manhattan,,,,,,,,
